Device Name,Entity ID,Domain,Area
On Air Sign Auto-off at,sensor.on_air_sign_auto_off_at,sensor,Unassigned
Basement Bathroom Fan Signal level,sensor.basement_bathroom_fan_signal_level,sensor,Main Bathroom
Basement Bathroom Fan Auto-off at,sensor.basement_bathroom_fan_auto_off_at,sensor,Main Bathroom
Garage Light Signal level,sensor.garage_light_signal_level,sensor,Garage
Garage Light Auto-off at,sensor.garage_light_auto_off_at,sensor,Garage
Sonos Arc Audio input format,sensor.sonos_arc_audio_input_format,sensor,Unassigned
Basement Bathroom Light Signal level,sensor.basement_bathroom_light_signal_level,sensor,Main Bathroom
Lexmark B2236dw Uptime,sensor.lexmark_b2236dw_uptime,sensor,Unassigned
Lexmark B2236dw Black,sensor.lexmark_b2236dw_black,sensor,Unassigned
Lexmark B2236dw,sensor.lexmark_b2236dw,sensor,Unassigned
My ecobee Current,sensor.my_ecobee_current_temperature,sensor,Unassigned
My ecobee Current,sensor.my_ecobee_current_humidity,sensor,Unassigned
Govee to MQTT Version,sensor.govee_to_mqtt_version,sensor,Unassigned
TV Light Bars Status,sensor.tv_light_bars_status,sensor,Unassigned
Floor Lamp Right Status,sensor.floor_lamp_right_status,sensor,Unassigned
Floor Lamp Left Status,sensor.floor_lamp_left_status,sensor,Unassigned
Current,sensor.ulrich_s_fan_current,sensor,Ulrich's Room
Current consumption,sensor.ulrich_s_fan_current_consumption,sensor,Ulrich's Room
This month's consumption,sensor.ulrich_s_fan_this_month_s_consumption,sensor,Ulrich's Room
Today's consumption,sensor.ulrich_s_fan_today_s_consumption,sensor,Ulrich's Room
Total consumption,sensor.ulrich_s_fan_total_consumption,sensor,Ulrich's Room
Voltage,sensor.ulrich_s_fan_voltage,sensor,Ulrich's Room
Unknown Device,sensor.kitchen_light_energy_cost,sensor,Kitchen
Battery,sensor.sonos_move_battery,sensor,Unassigned
Taylor OfficeTV (Wireless) IP Address,sensor.taylor_officetv_wireless_ip_address,sensor,Office
Taylor OfficeTV (Wireless) Last Active,sensor.taylor_officetv_wireless_last_active,sensor,Office
Taylor OfficeTV (Wireless) Signal Strength,sensor.taylor_officetv_wireless_signal_strength,sensor,Office
Taylor OfficeTV (Wireless) Download Rate,sensor.taylor_officetv_wireless_download_rate,sensor,Office
Taylor OfficeTV (Wireless) Upload Rate,sensor.taylor_officetv_wireless_upload_rate,sensor,Office
Taylor iPhone (Wireless) IP Address,sensor.taylor_iphone_wireless_ip_address_2,sensor,Unassigned
Taylor iPhone (Wireless) Last Active,sensor.taylor_iphone_wireless_last_active_2,sensor,Unassigned
Taylor iPhone (Wireless) Signal Strength,sensor.taylor_iphone_wireless_signal_strength_2,sensor,Unassigned
Taylor iPhone (Wireless) Download Rate,sensor.taylor_iphone_wireless_download_rate_2,sensor,Unassigned
Taylor iPhone (Wireless) Upload Rate,sensor.taylor_iphone_wireless_upload_rate_2,sensor,Unassigned
Upstairs Timer Remaining,sensor.upstairs_timer_remaining,sensor,Unassigned
Downstairs Timer Remaining,sensor.downstairs_timer_remaining,sensor,Unassigned
Genevieve Timer Remaining,sensor.genevieve_timer_remaining,sensor,Genevieve's Room
Taylor Sonos-F0F6C154CE30 (Wireless) Signal Strength,sensor.taylor_sonos_f0f6c154ce30_wireless_signal_strength,sensor,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) IP Address,sensor.taylor_nikkis_ipad_pro_wireless_ip_address,sensor,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) Last Active,sensor.taylor_nikkis_ipad_pro_wireless_last_active,sensor,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) Signal Strength,sensor.taylor_nikkis_ipad_pro_wireless_signal_strength,sensor,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) Download Rate,sensor.taylor_nikkis_ipad_pro_wireless_download_rate,sensor,Unassigned
Taylor Nikkis-iPad-Pro (Wireless) Upload Rate,sensor.taylor_nikkis_ipad_pro_wireless_upload_rate,sensor,Unassigned
Taylor Mikes-iPhone (Wireless) IP Address,sensor.taylor_iphone_wireless_ip_address_3,sensor,Unassigned
Taylor Mikes-iPhone (Wireless) Last Active,sensor.taylor_iphone_wireless_last_active_3,sensor,Unassigned
Taylor Mikes-iPhone (Wireless) Signal Strength,sensor.taylor_iphone_wireless_signal_strength_3,sensor,Unassigned
Taylor Mikes-iPhone (Wireless) Download Rate,sensor.taylor_iphone_wireless_download_rate_3,sensor,Unassigned
Taylor Mikes-iPhone (Wireless) Upload Rate,sensor.taylor_iphone_wireless_upload_rate_3,sensor,Unassigned
Taylor XBOX (Wireless) IP Address,sensor.taylor_xbox_wireless_ip_address,sensor,Unassigned
Taylor XBOX (Wireless) Last Active,sensor.taylor_xbox_wireless_last_active,sensor,Unassigned
Taylor XBOX (Wireless) Signal Strength,sensor.taylor_xbox_wireless_signal_strength,sensor,Unassigned
Taylor XBOX (Wireless) Download Rate,sensor.taylor_xbox_wireless_download_rate,sensor,Unassigned
Taylor XBOX (Wireless) Upload Rate,sensor.taylor_xbox_wireless_upload_rate,sensor,Unassigned
Taylor coredrummodule (Wireless) IP Address,sensor.taylor_coredrummodule_wireless_ip_address,sensor,Unassigned
Taylor coredrummodule (Wireless) Last Active,sensor.taylor_coredrummodule_wireless_last_active,sensor,Unassigned
Taylor coredrummodule (Wireless) Signal Strength,sensor.taylor_coredrummodule_wireless_signal_strength,sensor,Unassigned
Taylor coredrummodule (Wireless) Download Rate,sensor.taylor_coredrummodule_wireless_download_rate,sensor,Unassigned
Taylor coredrummodule (Wireless) Upload Rate,sensor.taylor_coredrummodule_wireless_upload_rate,sensor,Unassigned
Taylor iPad (Wireless) IP Address,sensor.taylor_ipad_wireless_ip_address,sensor,Unassigned
Taylor iPad (Wireless) Last Active,sensor.taylor_ipad_wireless_last_active,sensor,Unassigned
Taylor iPad (Wireless) Signal Strength,sensor.taylor_ipad_wireless_signal_strength,sensor,Unassigned
Taylor iPad (Wireless) Download Rate,sensor.taylor_ipad_wireless_download_rate,sensor,Unassigned
Taylor iPad (Wireless) Upload Rate,sensor.taylor_ipad_wireless_upload_rate,sensor,Unassigned
Active app,sensor.rec_room_tv_active_app,sensor,Rec Room
Active app ID,sensor.rec_room_tv_active_app_id,sensor,Rec Room
